model_name,mean_test_score,std_test_score,mean_fit_time,params,rank_test_score,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__class_weight,param_tfidf__min_df,param_tfidf__ngram_range,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
linear_svc,0.8458366620342813,0.012750861064547038,0.15865254402160645,"{'classifier__C': 1.0, 'classifier__class_weight': None, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",24,0.018115425482388384,0.037730073928833006,0.004664852941378704,1.0,,5.0,"(1, 1)",0.8499365461462949,0.8414290720914734,0.8684931236335891,0.8320509917305705,0.8372735765694793,0.9814181891247471,0.9843255366629016,0.9820814861805331,0.9846607143112991,0.9853702318200908,0.9835712316199142,0.001539303986423134
linear_svc,0.8524314129397335,0.011467234601582195,0.3094614505767822,"{'classifier__C': 1.0, 'classifier__class_weight': None, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",19,0.01503272805695284,0.052398967742919925,0.004490996825976184,1.0,,5.0,"(1, 2)",0.8619183371979804,0.8594454149471273,0.8635986060456894,0.8409233771522446,0.8362713293556258,0.9944949839675326,0.9946121911889214,0.9940666155980356,0.994025747520731,0.9945249729963409,0.9943449022543123,0.0002472636545759843
linear_svc,0.8751311449471585,0.015724627614286654,0.16791796684265137,"{'classifier__C': 1.0, 'classifier__class_weight': 'balanced', 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 1)}",7,0.006225110756761731,0.032970619201660153,0.003330995351335081,1.0,balanced,1.0,"(1, 1)",0.8943199464524291,0.8608832109555304,0.8901533987178403,0.8761080200452012,0.8541911485647918,0.9963451419930127,0.9965102197869112,0.9965569349264658,0.9955864651980665,0.996933552205187,0.9963864628219288,0.0004439339876982648
linear_svc,0.8764131994849237,0.015487007899705318,0.6697792530059814,"{'classifier__C': 1.0, 'classifier__class_weight': 'balanced', 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2)}",5,0.031992240102872355,0.060018396377563475,0.00678522597943678,1.0,balanced,1.0,"(1, 2)",0.8913402973505897,0.8697263212586572,0.8967502234131682,0.8695333734906803,0.8547157819115228,0.9995776189644423,0.9992812244916087,0.9995776189644423,0.9995776189644423,1.0,0.9996028162769871,0.00022938217015613105
linear_svc,0.8647266394055133,0.015373354965776234,0.16323499679565429,"{'classifier__C': 1.0, 'classifier__class_weight': 'balanced', 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}",10,0.015020092368503,0.03428406715393066,0.006169180051768902,1.0,balanced,2.0,"(1, 1)",0.8841260953335758,0.8566293668197364,0.8788230617898373,0.862480608528062,0.8415740645563559,0.99163301578821,0.9946650539359019,0.9931439448622024,0.9919403771355129,0.9935582715915091,0.9929881326626673,0.001104131711749396
linear_svc,0.8761921169268565,0.013460002179585377,0.4427459239959717,"{'classifier__C': 1.0, 'classifier__class_weight': 'balanced', 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",6,0.03539993770997913,0.054410886764526364,0.0038024690539777027,1.0,balanced,2.0,"(1, 2)",0.8935764020227954,0.8777725599112658,0.8871307812193414,0.8653868837417729,0.8570939577391063,0.9985007862284025,0.9988086483758295,0.9993010387850715,0.9988270691167859,0.9992757826739953,0.9989426650360169,0.00030527982806372316
linear_svc,0.847931818363938,0.011668776263815992,0.17033281326293945,"{'classifier__C': 1.0, 'classifier__class_weight': 'balanced', 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",23,0.024485800753136878,0.03921594619750977,0.0046284787775048,1.0,balanced,5.0,"(1, 1)",0.8567525598265495,0.8449570117167715,0.8639546917045285,0.8299869974735842,0.8440078310982564,0.9815885648084931,0.9838034041451287,0.980804157317094,0.9829065519900427,0.9840968109691269,0.9826398978459772,0.001266703724965567
linear_svc,0.850669052160885,0.010167192865480219,0.3348085403442383,"{'classifier__C': 1.0, 'classifier__class_weight': 'balanced', 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",20,0.03312450511193659,0.05663294792175293,0.005841736309323022,1.0,balanced,5.0,"(1, 2)",0.8646665652465695,0.8525895762808877,0.8577510339826937,0.8403060044281419,0.8380320808661326,0.9946169518470948,0.9950291725870641,0.9924865943124505,0.9936153490394658,0.9940786067481389,0.9939653349068429,0.0008807212509733251
linear_svc,0.855175056995723,0.015113977001459205,0.276700496673584,"{'classifier__C': 10.0, 'classifier__class_weight': None, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 1)}",16,0.02113185080343072,0.032459592819213866,0.005993515661593952,10.0,,1.0,"(1, 1)",0.8743869852834757,0.8437471686140934,0.8672339711075128,0.8575046587346242,0.8330025012389087,0.9995776189644423,1.0,0.9995776189644423,0.9995776189644423,1.0,0.9997465713786653,0.00020692360282894223
linear_svc,0.8806734297302619,0.017098397613848206,1.4872775077819824,"{'classifier__C': 10.0, 'classifier__class_weight': None, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2)}",1,0.10845995805776439,0.07364830970764161,0.0043867628827058405,10.0,,1.0,"(1, 2)",0.8932238022596459,0.8841207759699624,0.9028270297701562,0.8676738052139116,0.8555217354376331,1.0,1.0,1.0,1.0,1.0,1.0,0.0
linear_svc,0.839623048464371,0.014896814781987441,0.25523829460144043,"{'classifier__C': 10.0, 'classifier__class_weight': None, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}",30,0.027514092407265576,0.03646774291992187,0.006930054074841217,10.0,,2.0,"(1, 1)",0.8542301221330734,0.8206433168643469,0.8571422812463613,0.8414948456463883,0.8246046764316847,1.0,0.9997036054479411,0.9995771047827924,0.9995771047827924,0.9995777653729108,0.9996871160772873,0.00016390899598081016
linear_svc,0.8644723494241907,0.017955481351711402,0.8177921295166015,"{'classifier__C': 10.0, 'classifier__class_weight': None, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",11,0.04406477117488522,0.0698854923248291,0.003363245389923199,10.0,,2.0,"(1, 2)",0.8823179888330388,0.8666567910600556,0.8846314533225811,0.8504926223847467,0.8382628915205315,1.0,1.0,0.9995771047827924,0.9995771047827924,0.9995777653729108,0.9997463949876991,0.00020706776594470698
linear_svc,0.8151188128170987,0.009532367646076807,0.21310811042785643,"{'classifier__C': 10.0, 'classifier__class_weight': None, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",35,0.030856802235714152,0.04820704460144043,0.0057217623223131744,10.0,,5.0,"(1, 1)",0.828055313511355,0.804984683168982,0.8247521903660692,0.8115608864702683,0.806240990568819,0.998259443387877,0.9994071490845684,0.9995771047827924,0.9989790327143058,0.9989798994898031,0.9990405258918693,0.0004560430508551557
linear_svc,0.835479701436269,0.010087293789801333,0.5503830909729004,"{'classifier__C': 10.0, 'classifier__class_weight': None, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",33,0.053501810424380375,0.05911674499511719,0.01241741029648168,10.0,,5.0,"(1, 2)",0.8458617032525266,0.8412739429803544,0.8400900293493175,0.8331521577712435,0.8170206738279033,0.998857590416504,0.9997036054479411,0.9995771047827924,0.9995771047827924,0.9995777653729108,0.9994586341605881,0.00030447572524929434
linear_svc,0.8549793736028963,0.016060802622874744,0.30007591247558596,"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 1)}",17,0.059686486400066074,0.034527587890625,0.005443156715320236,10.0,balanced,1.0,"(1, 1)",0.8749467198760977,0.8410352504971723,0.8695277671853259,0.8563846292169772,0.8330025012389087,0.9995776189644423,0.9995776189644423,0.9995776189644423,0.9995776189644423,1.0,0.9996620951715538,0.00016895241422307806
linear_svc,0.8805884833614472,0.01581251241591243,1.4635238170623779,"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2)}",2,0.08846233858672503,0.06434340476989746,0.0029038261774027296,10.0,balanced,1.0,"(1, 2)",0.891577029055002,0.8811218164384953,0.9028107173379301,0.8694603328209131,0.8579725211548956,1.0,1.0,1.0,1.0,1.0,1.0,0.0
linear_svc,0.84062622508373,0.015914439957932795,0.28782024383544924,"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}",29,0.038487249690376736,0.03610825538635254,0.006043780364933198,10.0,balanced,2.0,"(1, 1)",0.8559891439872661,0.8185717838563548,0.8581930794860886,0.8445746802689735,0.8258024378199663,1.0,0.9997036054479411,0.9995776189644423,0.9995776189644423,0.9995782765278018,0.9996874239809255,0.00016370281450749083
linear_svc,0.8643231550013712,0.018021538874475995,0.8959247589111328,"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2)}",12,0.1658991285476427,0.06870956420898437,0.007058717939846135,10.0,balanced,2.0,"(1, 2)",0.8830927000065701,0.8656145567443833,0.8846314533225811,0.8487564770536232,0.8395205878796992,1.0,1.0,0.9995776189644423,0.9995776189644423,0.9995782765278018,0.9997467028913374,0.00020681636256157705
linear_svc,0.8136214298715785,0.011091978050279736,0.1972811698913574,"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}",36,0.00850538310342473,0.03905119895935059,0.0027663698983809554,10.0,balanced,5.0,"(1, 1)",0.8297460400849868,0.8011547533854344,0.8231149506109295,0.8104465477444692,0.8036448575320732,0.9974133360575463,0.9991051667874219,0.998853766901013,0.9989794008041316,0.9989798994898031,0.9986663140079832,0.0006315129911154631
linear_svc,0.8368868105389045,0.010246353808870526,0.6112279415130615,"{'classifier__C': 10.0, 'classifier__class_weight': 'balanced', 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",32,0.06994982258377215,0.05120220184326172,0.0005245287547819947,10.0,balanced,5.0,"(1, 2)",0.8483847538812839,0.8430006878689364,0.8410288305525758,0.8331367938952318,0.8188829864964946,0.9984379953300738,0.9997036054479411,0.9995776189644423,0.9995776189644423,0.9995782765278018,0.9993750230469403,0.00047103917575563913
